listing_url,business_name,location,role_name,job_compensation1,job_details,job_requirements,comp_details,required_skills,great_fit_benefits_no_retirement,bad_fit_has_retirement
"https://culinaryagents.com/jobs/459856-Server-Assistant
",bar avec,,Server Assistant,Seasonal • Hourly ($9.24) plus tips,"Job Details
For over 20 years, One Off Hospitality has developed and operated some of Chicago’s most beloved places to eat and drink. More importantly, we’re a group of people – chefs, hospitality veterans, managers and creators – who believe in the power of treating our guests like family and our restaurants like home.
REPORTS TO: GENERAL MANAGER
FLSA: NON-EXEMPT
POSITION SUMMARY: The server assistant is responsible for supporting servers and bartenders in executing exceptional guest service in a high volume environment.

Requirements
Essential Duties & Responsibilities
The essential functions include, but are not limited to the following:

Must have Sunday availability.
Maintains a cheerful, courteous disposition and a neat, clean and professional image
Provides water service, clears plateware, flatware and glassware from guests
Carries dishes to dishpit area, bar area or otherwise designated areas for soiled equipment
Replenishes all of the aforementioned for guests when necessary
Attends to any guest requests and relays to servers, bartenders and managers when needed
Keeps service stations clean, neat and orderly
Assists in housekeeping tasks and maintenance
Keeps immediate supervisor promptly and fully informed of all problems or unusual matters of significance and takes prompt corrective action where necessary
Performs shift change and/or opening or closing duties
Adheres to all company safety and sanitation policies and procedures
Assists other team members as needed or when business needs dictates

Minimum Qualifications (Education, Experience, Skills)

High School Diploma or GED graduate
Food Handler Certification required
Ability to handle stress under pressure
Willingness to maintain a clean, healthy, and safe working environment
Ability to coordinate multiple activities with attention to detail
Ability to work independently, with minimal supervision

Physical Demands and Work Environment

Ability to be flexible with job demands and open minded when being asked to complete tasks
Ability to operate and use all equipment necessary to run the restaurant
Ability to move or handle equipment throughout the restaurant generally weighing 0-50 pounds
Ability to work varied hours/days as business dictates
Ability to stand for up to 8-10 hours a day
Must be able to tolerate potential allergens: peanut products, egg, dairy, gluten, soy, seafood and shellfish

One Off Hospitality provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($9.24) plus tipsBenefits & Perks: Dining Discounts, Wellness Program",,True,False
"https://culinaryagents.com/jobs/459855-Host
",bar avec,,Host,Seasonal • Hourly ($16.00) plus tips,"Job Details
Description

For over 20 years, One Off Hospitality has developed and operated some of Chicago’s most beloved places to eat and drink. More importantly, we’re a group of people – chefs, hospitality veterans, managers and creators – who believe in the power of treating our guests like family and our restaurants like home.
REPORTS TO: GENERAL MANAGER
FLSA: NON-EXEMPT
POSITION SUMMARY: The host is responsible for setting the stage for exceptional accommodation and organization for the restaurant through telephone service, greeting, seating and setting the pace for each service.


Requirements

Essential Duties & Responsibilities

The essential functions include, but are not limited to the following:

Maintains a cheerful, courteous disposition and a neat, clean and professional image
Greets all guests as they enter, and puts them on a waiting list as necessary
Provides guests with menus and answers any initial questions
Seats guests at tables or in waiting areas
Assigns guests to tables they prefer, while keeping table rotation in mind so that servers receive the right number of guests
Engages with guests to ensure they are happy with food and service
Answers phone calls, takes reservations and answers questions
Gains knowledge of the menu to make recommendations to guests that ask
Keeps host area stocked, neat, clean and free of clutter
Checks for restocking of necessary supplies, brings all areas up to standard, and discusses problem areas with manager
Performs shift change and/or opening or closing duties
Keeps immediate supervisor promptly and fully informed of all problems or unusual matters of significance and takes prompt corrective action where necessary
Adheres to all company safety and sanitation policies and procedures
Assists other team members as needed or when business needs dictates


Minimum Qualifications (Education, Experience, Skills)

High School Diploma or GED graduate
Food Handler Certification required
Ability to handle stress under pressure
Willingness to maintain a clean, healthy, and safe working environment
Ability to coordinate multiple activities with attention to detail
Ability to work independently, with minimal supervision


Physical Demands and Work Environment

Ability to be flexible with job demands and open minded when being asked to complete tasks
Ability to operate and use all equipment necessary to run the restaurant
Ability to move or handle equipment throughout the restaurant generally weighing 0-50 pounds
Ability to work varied hours/days as business dictates
Ability to stand for up to 8-10 hours a day
Must be able to tolerate potential allergens: peanut products, egg, dairy, gluten, soy, seafood and shellfish

One Off Hospitality provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.


",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($16.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Dining Discounts, Wellness Program",,False,True
"https://culinaryagents.com/jobs/459853-Bartender
",bar avec,,Bartender,Seasonal • Hourly ($9.24),"Job Details

For over 20 years, One Off Hospitality has developed and operated some of Chicago’s most beloved places to eat and drink. More importantly, we’re a group of people – chefs, hospitality veterans, managers and creators – who believe in the power of treating our guests like family and our restaurants like home.
REPORTS TO: GENERAL MANAGER
FLSA: NON-EXEMPT
POSITION SUMMARY: The bartender is responsible for preparing and providing beverages for servers to provide for their guests. Conjointly, bartenders are responsible for executing food and beverage service that is in accordance with the service standards set forth by One Off Hospitality to all guests seated at the bar.

Requirements
Essential Duties & Responsibilities
The essential functions include, but are not limited to the following:

Maintains a cheerful, courteous disposition and a neat, clean and professional image
Guides guests through menus and answers any questions
Assists with any necessary guest accommodations for allergies and dietary restrictions
Listens intently to guests and is aware of body language to properly tailor the service experience to those guests
Communicates with staff and superiors on any 86’d bar items
Maintains a positive, and team-oriented demeanor
Understands how to detect off flavors and check beverages appropriately before serving
Regularly maintains bar area clean, stocks and organizes
Assists with receiving beverage deliveries and stocking in the designated areas before, during and after service when necessary
Changes out batched cocktail kegs, beer kegs and gas tanks when needed
Hand washes and polishes beer, wine and spirits glassware
Keeps immediate supervisor promptly and fully informed of all problems or unusual matters of significance and takes prompt corrective action where necessary
Performs shift change and/or opening or closing duties
Adheres to all company safety and sanitation policies and procedures
Assists other team members as needed or when business needs dictates


Minimum Qualifications (Education, Experience, Skills)

High School Diploma or GED graduate
Food Handler Certification required
BASSET Certification required
Ability to handle stress under pressure
Willingness to maintain a clean, healthy, and safe working environment
Ability to coordinate multiple activities with attention to detail
Ability to work independently, with minimal supervision


Physical Demands and Work Environment

Ability to be flexible with job demands and open minded when being asked to complete tasks
Ability to operate and use all equipment necessary to run the restaurant
Ability to move or handle equipment throughout the restaurant generally weighing 0-50 pounds
Ability to work varied hours/days as business dictates
Ability to stand for up to 8-10 hours a day
Must be able to tolerate potential allergens: peanut products, egg, dairy, gluten, soy, seafood and shellfish


One Off Hospitality provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($9.24)Benefits & Perks: Dining Discounts, Wellness Program",,True,False
"https://culinaryagents.com/jobs/452571-Host?client_id=CA-SP-CULINARYAGENTS&s_id=49792&widget_name=job-search
",BLVD Steakhouse,,Host,Full/Part Time • Hourly (Based on Experience),"Job DetailsBLVD Steakhouse is currently seeking 3 full or part time hosts. Pay is highly competitive for well-qualified, experienced hosts with a professional attitude.
BLVD Steakhouse is a 200 seat contemporary American restaurant inspired by the restaurants and lounges along Hollywood’s Sunset Blvd circa 1950, and located in Chicago’s West Loop neighborhood. 
Our ideal candidate is strong, poised, and wants to cultivate an environment of growth.
A great host will be able to perform calmly in a fast-paced environment, is capable of multitasking, and prioritizing. The ideal candidate shares our care for genuine hospitality, authentic guest relations, and all things food and beverage.
If you meet the requirements, please respond with a PDF of your resume and a cover letter detailing why you would be a useful addition to our team.

two years of hosting or reservation management experience in a systems-based, full-service, high-volume restaurant setting.
possessed of the ability to effectively communicate with guests as well as describe and answer any questions about the concept, food, and beverage program.
warm, inviting personality, and a positive, professional demeanor.
must have the ability to work a variety of hours, days, and shifts, including weekends and late nights.
must have the ability to stand and walk at a steady pace for periods of up to 8 hours or more.
demonstrating fluency with OpenTable Guest Center is a must.
Adobe design suite skills are a plus.
",Required Years of Experience2 years,"Compensation DetailsCompensation: Hourly (Based on Experience)Benefits & Perks: Health Insurance, Potential Bonuses",Required Skills,True,False
"https://culinaryagents.com/jobs/452554-Chef-de-Partie-%2528Hourly%2529?client_id=CA-SP-CULINARYAGENTS&s_id=49692&widget_name=job-search
",Next Restaurant,,Chef de Partie (Hourly),Full Time • Hourly ($19.50),"Job Details
Description

The Alinea Group seeks a Chef De Partie to join our team in Chicago.The ideal candidate must be able to effortlessly multi-task, possess great communication skills, and enjoys the learning aspects of food and beverage.
Compensation & Benefits:


Hourly- Starting at $19.50/hour
Medical, vision, dental and life benefits available on the 1st of the month following full-time employment.
Paid time off.
401(K) with a company match up to 4% of deferred earnings.
CTA/Ventra discount available after 1 month of full-time employment.
Employee Dining Discount, 20% to any Alinea Group restaurant.
Referral Bonus Program Available.





Requirements


Must be authorized to work in the US
Work under the direction of our chefs complete assigned tasks daily.
Follow prep lists and recipes.
Learns and executes specific dishes on their prescribed station.
Complies with all health department requirements of food safety and staff hygiene including but not exclusive to labeling, time, and temperature.
Actively participates in the positive relationship between FOH and BOH teams by maintaining steady stream of communication with entire staff.
Follows safety and emergency procedures to protect staff, guests, and property.
Reports any maintenance deficiencies immediately to appropriate personnel.
Maintains thorough understanding of industry and stays abreast of industry trends.
Demonstrates courteous and cooperative behavior when interacting with public and staff; acts in a manner that promotes a harmonious and effective workplace environment.


Predominantly works the PM shifts through the entirety of service.


45-60 hours per week (estimated)


Physical Requirements:

Must be able to seize, grasp, turn and hold objects with hands.
Must be able to work on your feet for at least 8 hours.
Fast paced movements are required to go from one part of the restaurant to another.
Must be able to move, pull, carry, or lift at least 35 pounds.
Occasionally kneel, bend, crouch and climb as required.
Must be able to stand, walk, lift, bend and climb stairs for long periods of time.
Must be able to bend, stoop, lift, reach, push, twist, walk, crouch, and squat.




The Alinea Group is an equal opportunity employer. This means we value diversity in gender, race, ethnicity, sexual orientation, gender identity, disability, religion, age, veteran status, life experiences and values. We are committed to providing equal employment opportunities and strive to provide an inclusive culture that embraces diversity.We are a company that participates in e-verify. Must be authorized to work in The United States.


 ",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($19.50)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Commuter Benefits, Potential Bonuses, Dining Discounts",Required Skills,False,True
"https://culinaryagents.com/jobs/452427-Food-Expeditor?client_id=CA-SP-CULINARYAGENTS&s_id=49813&widget_name=job-search
",Alinea,,Food Expeditor,Full Time • Hourly ($23.50),"Job DetailsAlinea Restaurant seeks a Food Expeditor to join our team in Chicago. The ideal candidate must be able to effortlessly multi-task, possess great communication skills, and enjoys the learning aspects of food and beverage.
Compensation is hourly.
Steps to Apply:

Send in your resume for review
Schedule interview with Human Resources ([email protected])

Responsibilities of the Role:

Organizes Expeditor station for service each night including all equipment necessary for service needed directly or indirectly by the Expeditor.
Plans, organizes, and tracks all food orders as they come into the kitchen.
Communicates all information to kitchen team including standard order information, dietary restrictions, Persons of Note (PON), and any special guest requests.
Assists with training of the servers, specifically in the area of the running food properly, describing each element of a dish, and proper ingredient information.
Communicates directly with kitchen team to make sure the kitchen is stocked with clean plateware and serviceware.
Prepares daily and weekly reports recapping information as requested by management.
Ensures that each dish leaving the kitchen is checked for quality, quantity, presentation and correct temperature.
Actively participates in the positive relationship between FOH and BOH teams by maintaining steady stream of communication with entire leadership team and staff.
Audits kitchen space for compliance of health department requirements of food and beverage safety and staff hygiene.
Ensures adherence to safety and emergency procedures to protect staff, guests, and property.
Reports any maintenance deficiencies immediately to appropriate personnel.
Resolves management requests and guest complaints/queries satisfactorily.
Maintains thorough understanding of industry and stays abreast of industry trends.
Demonstrates courteous and cooperative behavior when interacting with public and staff; acts in a manner that promotes a harmonious and effective workplace environment.

Compensation and Benefits

Hourly wage, depending on experience. Starting at $23.50-24/hr
Medical, vision, dental and life benefits available on the 1st of the month following full-time employment.

50% company contribution to single HMO during first 2 years of full-time employment, 100% contribution available after 2 years.


Paid time off
401(K) with a company match up to 4% of deferred earnings.
CTA/Ventra discount available after 1 month of full-time employment.
Employee Dining Discount, 20% to any Alinea Group restaurant.
Referral Bonus Program Available.
Relocation Bonus when Eligable 

_________________________________________________________________________________________
The Alinea Group is an equal opportunity employer. We value diversity in gender, race, ethnicity, sexual orientation, gender identity, disability, religion, age, veteran status, life experiences and ideas. We are committed to providing equal employment opportunities and strive to provide an inclusive culture that embraces diversity.
This employer participates in E-Verify and will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S.",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($23.50)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Commuter Benefits, Potential Bonuses, Dining Discounts",Required Skills,False,True
"https://culinaryagents.com/jobs/452426-Service-Porter?client_id=CA-SP-CULINARYAGENTS&s_id=49812&widget_name=job-search
",Alinea,,Service Porter,Full Time • Hourly (Based on Experience),"Job DetailsAlinea seeks full-time FOH professionals to join our team! Alinea has been universally praised for its innovative approach to modernist cuisine. It has four times been named the Best Restaurant in America and is one of only 13 restaurants in the U.S. to earn the coveted Michelin 3-star rating. To be noted, this is a full-time position, candidates must be willing to work 40-50 hours a week. Please be familiar with Alinea by visiting our website www.alinearestaurant.com and reading reviews.
 

Responsibilities include but are not limited to:

Assist in polishing glass plateware
Clean and organize serviceware
Set up the dining room for service

Physical Requirements:

Must be able to seize, grasp, turn and hold objects with hands.
Must be able to work on your feet for at least 8 hours.
Fast paced movements are required to go from one part of the restaurant to another. 
Must be able to move, pull, carry, or lift at least 35 pounds.
Occasionally kneel, bend, crouch and climb as required.
Must be able to stand, walk, lift, bend and climb stairs for long periods of time.
Must be able to bend, stoop, lift, reach, push, twist, walk, crouch, and squat.


Compensation and Benefits:

Competitive hourly wage between $18.50-19/hr!
Medical, vision, dental and life insurance
Paid time off
401(k) with up to 4% match
Ventra transit benefit
Employee dining discount
Daily staff meal
Relocation Bonus when Eligable 



Steps to Apply:

Send in your resume for review
Schedule a phone interview with our Human Resources team

_________________________________________________________________________________________
The Alinea Group is an equal opportunity employer. We value diversity in gender, race, ethnicity, sexual orientation, gender identity, disability, religion, age, veteran status, life experiences and ideas. We are committed to providing equal employment opportunities and strive to provide an inclusive culture that embraces diversity.
 
This employer participates in E-Verify and will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S.
",Required Years of Experience0-1 years,"Compensation DetailsCompensation: Hourly (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Commuter Benefits, Potential Bonuses, Dining Discounts",Required Skills,False,True
"https://culinaryagents.com/jobs/459851-Server
",bar avec,,Server,Seasonal • Hourly ($9.24) plus tips,"Job Details
Description

For over 20 years, One Off Hospitality has developed and operated some of Chicago’s most beloved places to eat and drink. More importantly, we’re a group of people – chefs, hospitality veterans, managers and creators – who believe in the power of treating our guests like family and our restaurants like home.
REPORTS TO: GENERAL MANAGER
FLSA: NON-EXEMPT
POSITION SUMMARY: The server has a passion for hospitality and has the ability to translate that passion into an exceptional dining experience for our guests. Servers are expected to build rapport with guests, share food and beverage knowledge, and maintain poise throughout their shifts.


Requirements

Essential Duties & Responsibilities

The essential functions include, but are not limited to the following:

Maintains a cheerful, courteous disposition and a neat, clean and professional image
Gains extensive knowledge of all menus, both food and beverage (including: ingredients, cooking techniques, allergies and dietary restrictions, plating etc.)
Executes proper steps of service to effectively carry out exceptional service
Walks guests through menus to answer any questions and assists with any necessary accommodations for allergies and dietary restrictions
Listens intently to guests and be aware of body language to properly tailor the service experience to each guest
Checks back with guests about every dish and beverage; communicate any necessary feedback to superiors
Keeps immediate supervisor promptly and fully informed of all problems or unusual matters of significance and takes prompt corrective action where necessary
Able to work a flexible schedule as business dictates (including nights and weekends)
Performs shift change and/or opening or closing duties
Adheres to all company safety and sanitation policies and procedures
Assists other team members as needed or when business needs dictates

Minimum Qualifications (Education, Experience, Skills)

High School Diploma or GED graduate
Food Handler Certification required
Ability to handle stress under pressure
Willingness to maintain a clean, healthy, and safe working environment
Ability to coordinate multiple activities with attention to detail
Ability to work independently, with minimal supervision

Physical Demands and Work Environment

Ability to be flexible with job demands and open minded when being asked to complete tasks
Ability to operate and use all equipment necessary to run the restaurant
Ability to move or handle equipment throughout the restaurant generally weighing 0-50 pounds
Ability to work varied hours/days as business dictates
Ability to stand for up to 8-10 hours a day
Must be able to tolerate potential allergens: peanut products, egg, dairy, gluten, soy, seafood and shellfish

One Off Hospitality provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($9.24) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Dining Discounts, Wellness Program",,False,True
"https://culinaryagents.com/jobs/459849-Host
",Formento's,,Host,Full/Part Time • Hourly ($17.00 - $22.00),"Job Details The Host/Hostess responsibilities include greeting guests, providing accurate wait times and escorting customers to the dining and bar areas. ... Ultimately, you'll ensure we provide excellent customer service and a pleasant dining experience to our guests.
 Competencies

Customer Focus.
Communication Proficiency.
Organizational Skills.
Stress Management/Composure.
Multi-task oriented

Preferred Education and Experience

Prior restaurant experience.
High school diploma or GED.
",Required Years of Experience1 year,Compensation DetailsCompensation: Hourly ($17.00 - $22.00),,False,False
"https://culinaryagents.com/jobs/459848-Maitre-D
",Formento's,,Maitre D,Full Time • Hourly (Based on Experience),"Job Details
As growing company, we are looking for invdividuals who have a spirit of generosity, truly enjoy working in the hospitality industry and want to be a part of growth. Our team is the key to delivering the finest hospitality, and we are dedicated to creating a nurturing environment through which you can pursue and develop your desired career path, while having fun along the way!
   
 
   
WE ARE LOOKING FOR ENTHUSIASTIC TEAM PLAYERS FOR FULL-TIME POSITIONS (candidates must have open schedule with flexibility on weekends):
   
 
   
Experience and EducationRequired Experience:• 2 year Maitre'D experience within a fine dining or upscale casual restaurants• High School degree or equivalent• Ability to work in a fast-paced environment while abiding by all Food & Safety Regulations• Excellent communication skills• Passionate about hospitality
   
• Strong sense of urgency and focus and the ability to multitask 
   
• Comprehensive knowledge and utilization of OpenTable and plotting tables.
   
 
   
 
   
If you are interested in an opportunity that will accelerate your career and you meet all of these requirements, please submit your resume and salary requirements for consideration. Be sure to include all your information in the body of the e-mail.
   
 
",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly (Based on Experience),,False,False
"https://culinaryagents.com/jobs/459847-Server
",Formento's,,Server,Full Time • Hourly ($9.00 - $12.00),"Job Details
Expectations:  As an employee of Formento’s Restaurant you are expected to be:

Flexible.  This is of utmost importance, as the restaurant industry can be very unpredictable. Be willing to do what is asked of you to benefit the Group as a whole, even if it isn’t exactly outlined in this job description or your expected schedule. 


Positive, personable, and open-minded. As we all work closely together, we always want to bring positive energy to the group.


Hard-working and self-motivated. There may not be supervision or direction available at all times, so we expect you to maintain high standards for yourself without needing to be told.
Punctual and responsible.  We hold each other accountable to follow through on all commitments with a sense of urgency.


Hospitable:  We are known for exceptional customer service in all of our pursuits, and it is your job to uphold these high standards, anticipate the guests needs and to find ways to go above and beyond the client's expectations and create memorable experiences.

 
Responsibilities: As a Server of Formento’s Restaurant you are expected to:

Establish yourself as a Role Model and Leader for all staff in the restaurant by being an expert on the food, beverage and service standards of Formento’s, teaching and mentoring support staff and holding yourself accountable to the policies and values of B. Hospitality Co.
Guide guests through their dining experience by describing the cuisine, seamlessly accommodating special requests, allergies and dietary restrictions and enlightening them on unique ingredients, fine wine, spirits and cocktails.
Manage the pace and sequence of the dining experience by appropriate coursing, firing and clearing through proper communication and delegation to your support staff of the steps of service.
Pursue personal growth and current industry knowledge by participating in educational opportunities; reading professional publications; maintaining personal networks.
Maintain a safe, secure, and healthy environment by establishing, following, and enforcing sanitation standards and procedures.
Enhance Formento’s work environment and culture by accepting importance of your role in the restaurant exploring opportunities to add value to your job accomplishment

",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly ($9.00 - $12.00),,False,False
"https://culinaryagents.com/jobs/459846-Cashier
",Formento's,,Cashier,Full Time • Hourly ($15.00 - $20.00) plus tips,"Job Details
We are looking for a competent Restaurant Cashier.  You’ll be the face of our restaurant and responsible for our customers’ experiences .Cashier responsibilities include ensuring our tables are clean and tidy when guests arrive, presenting menus and serving food and beverages. You need to be quick on your feet (literally and metaphorically) and have a polite and friendly attitude. If you enjoy talking to people and thrive in a fast-paced workplace, we’d like to meet you. Your ultimate goal will be to provide high-quality service that will help us maintain and attract customers.

Responsibilities

Attend to customers upon entrance
Present restaurant menus and help customers select food/beverages
Take and serve orders
Answer questions or make recommendations for complementary products
Collaborate with other restaurant servers and kitchen/bar staff
Deal with complaints or problems with a positive attitude
Issue bills and accept payment

Requirements

Hands-on experience in cashier duties
Attention to cleanliness and safety
Patience and customer-oriented approach
Excellent people skills with a friendly attitude
Responsible and trustworthy
High school diploma is a plus but not requir

",Required Years of Experience1 year,Compensation DetailsCompensation: Hourly ($15.00 - $20.00) plus tips,,False,False
"https://culinaryagents.com/jobs/459844-Assistant-General-Manager
",B. Hospitality Co.,,Assistant General Manager,Full Time • Salary ($70k - $80k),"Job Details
The Assistant General Manager will work closely with the Director of Operations and will plan and coordinate the operations of their business unit by working closely, Together they ensure that the operational areas of their business are aligned with the mission of the business and the vision and core values of  BHospitalityco Group. This position must lead, inspire and embody our Family Values and our philosophy of Enlightened Hospitality in all interactions with our people, guests, vendors and the community. 
 

 
Key Responsibilities
 

Ensure the excellence of the service and hospitality provided by the entire team.
Lead the management team and staff in providing a consistently outstanding guest experience
Ensure that the entire team is informed of restaurant and company initiatives
Direct and supervise the HR practices of the business in order to maintain a top-notch, high performing team
Guide all unit departments in upholding the excellence and efficiency of the business operations
Ensure the business delivers on the brand promise while achieving desired profitability
Engage business unit team with aligned community investment activities
Continuously build a high-performance team

 

 

2+ years of running a successful restaurant 
Proficient knowledge of systems and processes in food cost management
Strong financial acumen
Ability to lead and empower a team
Bachelor’s Degree and/or Master’s degree preferred
English fluency and Spanish preferred

 
 
",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary ($70,000.00 - $80,000.00)",,False,False
"https://culinaryagents.com/jobs/459843-Floor-Manager
",B. Hospitality Co.,,Floor Manager,Full Time • Salary ($50k - $60k),"Job Details

Bhospitality is looking for a FLOOR MANAGER who is highly energetic, self-motivated, goal-oriented, structured and loves the hospitality industry.DUTIES & RESPONSIBILITIES:

Understand completely all policies, procedures, standards, specifications, guidelines and training programs.
Ensure that all guests feel welcome and are given responsive, friendly and courteous service at all times.
Ensure that all food and products are consistently prepared and served according to the restaurant’s recipes, portioning, cooking and serving standards.
Achieve company objectives in sales, service, quality, appearance of facility and sanitation and cleanliness through training of employees and creating a positive, productive working environment.
Control cash and other receipts by adhering to cash handling and reconciliation procedures in accordance with restaurant policies and procedures.
Make employment and termination decisions consistent with General Manager’s guidelines for approval or review.
Continually strive to develop your staff in all areas of managerial and professional development.
Prepare all required paperwork, including forms, reports and schedules in an organized and timely manner.
Ensure that all equipment is kept clean and kept in excellent working condition through personal inspection and by following the restaurant’s preventative maintenance programs.
Ensure that all products are received in correct unit count and condition. Deliveries are performed in accordance with the restaurant’s receiving policies and procedures.
Oversee and ensure that restaurant policies on employee performance appraisals are followed and completed on a timely basis.
Schedule labor as required by anticipating business activity while ensuring that all positions are staffed as needed and labor cost goals are met.
Be knowledgeable of restaurant policies regarding personnel and administer prompt, fair and consistent corrective action for any and all violations of company policies, rules and procedures.
Fully understand and comply with all federal, state, county and municipal regulations that pertain to health, safety and labor requirements of the restaurant, employees and guests.
Provide advice and suggestions to General Manager as needed.

QUALIFICATIONS:

Good with guests and leads by example.
2+ years of restaurant management experience.
Experience working in a high volume restaurant.
Professional and positive communication skills and leadership ability.
Have knowledge of service, food and beverage, generally involving at least two years of front-of-the-house operations and/or assistant management positions.

WORKING CONDITIONS & EXPECTATIONS:

Work schedule may require weekends and holidays, early morning and late evenings.
Must have the stamina to work 50 to 60 hours per week.
Always act in a professional manner that represents the restaurant, owners, partners and staff.
Demonstrate teamwork in all areas of the restaurant.
Work with a positive attitude in all types of situations.
Strong, positive and respectful communication skills.
Follow safety and sanitation rules and laws at all times.
Coaching and mentoring staff to develop a team and encourage promoting within.

Resumes must be included in your email. We look forward to hearing from you.


 ",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary ($50,000.00 - $60,000.00)",,False,False
"https://culinaryagents.com/jobs/459841-Sous-Chef
",B. Hospitality Co.,,Sous Chef,Full Time • Salary (Based on Experience),"Job DetailsJob Details


PURPOSE The purpose of the Sous Chef is to ensure that all food production workers are performing their duties as prescribed by the quality standards established by the Chef. The Sous Chef assists the Chef  ensure continued operation of the kitchen, back of house, and all matters associated with food production, preparation, cleanliness, storage, and stocking of products. 
RESPONSIBILITIES & DUTIES 

Completes quality control line check for each meal period 
Overlooks kitchen preparation of all stations and the production of all food 
Verifies all portion sizes, quality standards, department rules, policies and procedures are maintained by kitchen employees 
Assists with training of kitchen personnel as well as food services staff 
Sets-up and ensures kitchen stations are ready to serve prior to service 
Maintains high standards of quality and appearance of all food prepared and served 
Develops organized prep sheets with each menu change 
Ensures food tickets are complete and out in a timely manner 
Oversees and supports line cooks in synchronizing food procurement as well as other food preparation tasks 
Reads and follows recipes, and prepares and cooks hot and cold food items 
Ensures quantity of daily prepped foods to ensure the restaurant runs as smoothly and efficiently as possible •Complies with all sanitation standards (temperature logs, HACCP review, sanitation walkthroughs etc.) 
Carries out Data entry of inventory, purchases/ invoices - Daily high cost inventory 
Manages labor costs, food purchasing and utilization to maximize cost efficiencies 
Prepares and plates final food products ensuring an attractive presentation is achieved 
Ensures all food orders are completed in an efficient manner 
Orders and receives food products from vendors, checks in by item on invoice, and inputs in receiving log 
Maintains a strong working knowledge of culinary trends and utilize when appropriate 
Ensures cleanliness and high sanitation standards are maintained at all times 
Organizes and maintains stock rooms and walk-in refrigerators 
Properly returns and stores all food items to designated storage areas at the end of the shift 
Trains line cooks on all aspects of the role to help and enhance their cooking skills 
Performs all miscellaneous duties assigned by upper management 
Understands and complies with all company policies and procedures regarding safety, security, emergencies and energy 

MINIMUM QUALIFICATIONS & REQUIREMENTS 

Minimum 2-3 years in a fast-paced kitchen, fine dining high-volume restaurant 
Demonstrated strong leadership and teamwork skills and abilities 
Excellent communication skills both written and verbal 
Must be able to stand for 9 to 10+ hours 
Must be able to lift 50 pounds 
Reliable and predictable attendance 
Food Handlers Card / ServSafe Certification 
College degree/Culinary school degree preferred, but not necessary 



",Required Years of Experience2 years,Compensation DetailsCompensation: Salary (Based on Experience),,False,False
