listing_url,business_name,location,role_name,job_compensation1,job_details,job_requirements,comp_details,required_skills,great_fit_benefits_no_retirement,bad_fit_has_retirement
"https://culinaryagents.com/jobs/458506-Executive-Chef---New-Concepts
",Schulson Collective HQ - Philadelphia,,Executive Chef - New Concepts,Full Time • Salary (Based on Experience),"Job Details
Seeking Exeutive Chefs for multiple new and exciting concepts ! For more information email resumes to [email protected]Summary/Objective
The Executive Chef is responsible for all culinary activities for the restaurant.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Make periodic and regular inspections of restaurant to observe quality of food preparation and service; food appearance; and cleanliness and sanitation of production and service areas, equipment and employee appearance.
Hires, trains, develops and appraises staff effectively. Takes corrective action as necessary on a timely basis and in accordance with company policy. Consults with human resources as appropriate.
Develop recipes and portion specifications in accordance with consumer tastes, nutritional needs, product specifications, ease of preparation and established procedures and budgetary constraints; participate in other menu planning activities to include the determination of purchasing specifications, product and recipe testing and menu development.
Prepare operational reports and analyses setting forth progress and adverse trends and make appropriate recommendations.
Work with General Manager to ensure consistency of product, identifying potential issues and planning for upcoming events.
Responsible for food costs and labor costs in assigned restaurant.
Responsible for developing relationships with vendors, ensuring Schulson Collective maximizes profits and opportunities.
Manage all levels/areas of the back of house and fill a role on the line or expo as needed.
Initiate relevant maintenance requests for repairs needed in the kitchen.
Responsible for maintaining sanitation and cleanliness standards as set forth by Schulson Collective and Seven Principles.
Submits nightly reports on service, sales, labor & liquor costs, negative impressions, etc.
Perform other related duties incidental to the work described herein.

Supervisory Responsibility
This position manages all restaurant Sous Chefs and hourly BOH staff and is involved in the planning, hiring, training and development of kitchen staff.
Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

Degree from Culinary Arts school is preferred.
7 or more years in Kitchen Management.
Prior experience in menu creation, recipe writing and coaching/training.
Excellent written and verbal communication and problem-solving skills
Must be able to work flexible hours and days. Must exhibit top-notch teamwork.
Knowledgeable of Microsoft Office products and HotSchedules.
Must be able to work well under pressure; meet deadlines and ticket time goals.

Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.
For more information on the Schulson Collective please visit www.michaelschulson.com.
",Required Years of Experience6+ years,"Compensation DetailsCompensation: Salary (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/458504-Maitre-D
",Harp & Crown,,Maitre D,Full Time • Hourly ($14.00 - $19.00),"Job DetailsIn the completely renovated space located on Sansom Street between 15th and 16th streets, Harp & Crown brings together old-world touches of charm and luxury with modern sensibility and functionality. Its glass-façade, 24-foot ceilings, and four chandeliers on the ground floor are glamorous pieces balanced with funky vintage wallpaper and leather club chairs, millwork and natural tones throughout the space. Guests may enjoy the delicate yet complex flavors of new-American dishes amongst the space including a 32-seat bar. Delving further into the unused space within the building itself, Harp & Crown features a cocktail bar, lounge, and two-lane bowling alley beneath the main room at Elbow Lane, serving up the full menu.

Summary/Objective  As the first team member our guests encounter when entering the building, our Hosts are essential to a positive guest experience.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Responsible for greeting incoming and departing guests.
Answers incoming calls to the restaurant and provides appropriate service.
Manages the flow of guests into the dining and bar areas, provides accurate wait times to incoming guests, if appropriate.
Demonstrates problem resolution with customer relations and escalates communication to Management as needed.
Works as a team with other Hosts, Servers, Bartenders, and support staff to ensure Schulson Collective steps of service are met at all times.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Candidates must be available to work nights and weekends.
Performs other duties as assigned.

Required Education and Experience

Prior knowledge/use of OpenTable preferred.
Minimum one (1) to two (2) years prior experience in client-facing role.
Strengths must include multi-tasking, problem resolution, and customer relations.
Must have excellent written and verbal communication skills.
Must be a team player with a strong work ethic.
Exceptional hospitality/guest relations.

 

For more information on Harp & Crown please visit www.harpcrown.com
For more informaiton on the Schulson Collective please visit www.michaelschulson.com
",Required Years of Experience0-1 years,"Compensation DetailsCompensation: Hourly ($14.00 - $19.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses",,True,False
"https://culinaryagents.com/jobs/458501-Line-Cook
",KPOD,,Line Cook,Part Time • Hourly (Based on Experience),"Job DetailsEmbodying the surging “K-Wave” that’s enveloped our world, STARR Restaurants’ KPOD translates Korean ingenuity into a singular dining experience. Vivacious and vibrant with subtle Seoul-inspired touches, the clean and contemporary University City space is the ideal showcase for chef Peter Serpico, who channels his Korean-American heritage to craft a knowledgeable but non-traditional take on the cuisine. A Philadelphia restaurant that honors the past and the future in equal stead, KPOD is a celebration of the culture-defining spirit of South Korea.
We are seeking passionate LINE COOKS who are dedicated to their craft to join our team!
We Offer: An opportunity for career advancement and professional growth.
Qualified Line Cooks will have:

1+ years of experience in high-volume restaurant
Passion for great food and service
Works well under pressure and with multiple menu items
A strong understanding of cooking techniques and knife skills
Eager to learn from skilled Chefs and work with a multitude of different dishes on the menu
Culinary degree is a plus!

KPOD is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Commuter Benefits, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458500-Executive-Chef
",Prunella ,,Executive Chef,Full Time • Salary ($80k - $130k),"Job Details


Summary/Objective
The Executive Chef is responsible for all culinary activities for the restaurant.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Make periodic and regular inspections of restaurant to observe quality of food preparation and service; food appearance; and cleanliness and sanitation of production and service areas, equipment and employee appearance.
Hires, trains, develops and appraises staff effectively. Takes corrective action as necessary on a timely basis and in accordance with company policy. Consults with human resources as appropriate.
Develop recipes and portion specifications in accordance with consumer tastes, nutritional needs, product specifications, ease of preparation and established procedures and budgetary constraints; participate in other menu planning activities to include the determination of purchasing specifications, product and recipe testing and menu development.
Prepare operational reports and analyses setting forth progress and adverse trends and make appropriate recommendations.
Work with General Manager to ensure consistency of product, identifying potential issues and planning for upcoming events.
Responsible for food costs and labor costs in assigned restaurant.
Responsible for developing relationships with vendors, ensuring Schulson Collective maximizes profits and opportunities.
Manage all levels/areas of the back of house and fill a role on the line or expo as needed.
Initiate relevant maintenance requests for repairs needed in the kitchen.
Responsible for maintaining sanitation and cleanliness standards as set forth by Schulson Collective and Seven Principles.
Submits nightly reports on service, sales, labor & liquor costs, negative impressions, etc.
Perform other related duties incidental to the work described herein.

Supervisory Responsibility
This position manages all restaurant Sous Chefs and hourly BOH staff and is involved in the planning, hiring, training and development of kitchen staff.
Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

Degree from Culinary Arts school is preferred.
7 or more years in Kitchen Management.
Prior experience in menu creation, recipe writing and coaching/training.
Excellent written and verbal communication and problem-solving skills
Must be able to work flexible hours and days. Must exhibit top-notch teamwork.
Knowledgeable of Microsoft Office products and HotSchedules.
Must be able to work well under pressure; meet deadlines and ticket time goals.

Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.
For more information on the Schulson Collective please visit www.michaelschulson.com.


",Required Years of Experience5 years,"Compensation DetailsCompensation: Salary ($80,000.00 - $130,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/458493-Oyster-Shucker
",Pearl & Mary,,Oyster Shucker,Full Time • Hourly ($18.00 - $24.00) plus tips,"Job Details
Job Details

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Sets up assigned station to prepare for service.
Ensure the Oyster bar is prepared based on company standards for oyster and shellfish cleanliness, organization and inventory
Continue to improve upon existing skill set
Must have prior oyster shucking experience, be fast, precise, knowledgeable and able to separate oyster meats from the shell in a safe, clean manner paying attention to the quality and sanitation of the product shucked
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.

Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredients.



 

 ",Required Years of Experience2 years,"Compensation DetailsCompensation: Hourly ($18.00 - $24.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/458483-Bartender
",Pizzeria Stella,,Bartender,Full/Part Time • Hourly (Based on Experience),"Job DetailsPizzeria Stella combines the unpretentious warmth of a neighborhood restaurant with the spirit of an authentic Neapolitan pizzeria. A cozy, casual dining area, complete with cafe windows peering out onto Society Hill’s historic Headhouse Square, is the perfect stage for our wood-burning oven, which skilled pizzaioli use to bake pies at temperatures as high as 850 degrees. Decadent pizza made with only the freshest ingredients is our specialty, but the menu extends beyond the pie to include antipasti, salads, pasta, and a smart selection of Italian beer, wine, and cocktails. Pizzeria Stella is now hiring Bartenders who are seeking a new restaurant home.
 We Offer: An opportunity for career advancement and professional growth.
Qualified Candidates will have:

At least 2 years experience as a Bartender in a well-rated restaurant
Personable & professional demeanor
Strong communication skills to build trusting relationships with peers and guests
The ability to stay positive and calm under pressure
A strong understanding of wine varietals and craft cocktails

Pizzeria Stella is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.",Required Years of Experience2 years,"Compensation DetailsCompensation: Hourly (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Commuter Benefits",Required Skills,True,False
"https://culinaryagents.com/jobs/458482-Baker
",Parc,,Baker,Full/Part Time • Hourly ($17.00 - $22.00),"Job DetailsParc, by restaurateur Stephen Starr, pays tribute to the beloved French bistro, where good food, good wine, and better company commingle to create an unmistakable joie de vivre. Relying on authentic design elements imported directly from Europe, the all-day restaurant presents a sweeping cinematic interpretation of the French lifestyle. From a café au lait and fresh-baked croissant to start your morning through to flawless brasserie classics like steak frites, escargots and towering plateaus of fruits der mer, the menu is wide enough to please, while remaining true to traditions that inspired it. Parc is a lightly perfumed love letter to all the City of Light has to offer, written in a distinct Philadelphian hand.We are seeking skilled Bakers to join our team. The ideal candidate must possess a true passion for baking rustic, handmade breads, & an eagerness to learn more!We Offer: An opportunity for career advancement and professional growth.Qualified candidates will have:

1 year minimum experience baking baguettes, sourdoughs, miches & boules and have knowledge/experience with using poolish & levain starters. 
Prior experience working in a high volume artisan bakery preferred
Works well under minimum supervision with the ability to finish prep/baking needs within the day

 Parc is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($17.00 - $22.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Commuter Benefits, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458479-Line-Cook
",Giuseppe & Sons,,Line Cook,Full Time • Hourly ($19.00 - $21.00),"Job Details

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Sets up assigned station to prepare for service.
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.
May be assigned as Garde Manger, Pastry Cook or Butcher.

Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredients.


",Required Years of Experience2 years,"Compensation DetailsCompensation: Hourly ($19.00 - $21.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses",,True,False
"https://culinaryagents.com/jobs/458470-Restaurant-Manager
",The Love.,,Restaurant Manager,Full Time • Salary (Based on Experience),"Job DetailsThe Love, a bilevel sanctuary features a one-of-a-kind beverage program inspired by personal travels to vineyards, breweries and cideries in the region is equally as enticing as the cuisine. The creative energy emanating from the kitchen and bar is matched by a front-of-house service staff passionate about providing homey and honest hospitality. Aimee Olexy, behind the beloved Talula’s Garden and Talula’s Daily is now seeking a skilled Manager who has a passion for great food, wine, and hospitality. 
We Offer: An opportunity to work with and learn from a skilled team that supports career advancement and professional growth. Additionally, a compensation package that is above-market standards, paid vacation, dining discounts, comprehensive benefits coverage, and more!
Qualified candidates will have:

2+ years of restaurant management experience in a well-rated restaurant
Experience hiring, training and mentoring a diverse team of hourly staff
Basic computer and account knowledge including: Word, Excel, scheduling software, Open Table, Onboarding, & HR systems
Strong food and wine knowledge with an eagerness to teach others
Ability to lead by example to drive the success of the team and restaurant

Responsibilities include:

Be a critical part of Philadelphia's superior Rittenhouse restaurant.
Organize and supervise all shifts. Coordinate all restaurant operations and platforms.
Appraise staff performance and improve productivity.
Ensure compliance with sanitation and safety regulations.
Manage restaurant supply needs. Control operational costs.
Train new and current employees on food, beverage service cycle.
Solid understanding of hospitality procedures and best practices.
Outstanding communication interpersonal skills. Problem-solving aptitude.
Lead one of the cities best teams! 

The Love. is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Commuter Benefits, Potential Bonuses, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458466-Pizza-Cook
",Harp & Crown,,Pizza Cook,Full Time • Hourly ($17.00 - $22.00),"Job DetailsIn the completely renovated space located on Sansom Street between 15th and 16th streets, Harp & Crown brings together old-world touches of charm and luxury with modern sensibility and functionality. Its glass-façade, 24-foot ceilings, and four chandeliers on the ground floor are glamorous pieces balanced with funky vintage wallpaper and leather club chairs, millwork and natural tones throughout the space. Guests may enjoy the delicate yet complex flavors of new-American dishes amongst the space including a 32-seat bar. Delving further into the unused space within the building itself, Harp & Crown features a cocktail bar, lounge, and two-lane bowling alley beneath the main room at Elbow Lane, serving up the full menu.
 

Summary/Objective  Ensures guest satisfaction by following the Schulson Collective steps of service in production og high-quality pizza. 
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Sets up assigned station to prepare for service.
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.
May be assigned as Garde Manger, Pastry Cook or Butcher.

Supervisory Responsibility
This position has no supervisory responsibility.
 
Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredients.
Must have prior pizza-related experience

Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($17.00 - $22.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses",,True,False
"https://culinaryagents.com/jobs/458454-Breakfast-Cook
",Samuels,,Breakfast Cook,Full Time • Hourly ($16.00 - $22.00),"Job DetailsEssential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Sets up assigned station to prepare for service.
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.
May be assigned as Garde Manger, Pastry Cook or Butcher.

 Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredientscrown.com

 ",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($16.00 - $22.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Potential Bonuses",,False,True
"https://culinaryagents.com/jobs/458437-Sushi-Sous-Chef
",Double Knot,,Sushi Sous Chef,Full Time • Salary (Based on Experience),"Job DetailsDouble Knot boasts an all-day concept with two floors of beautiful design - coffee and cocktails upstairs, sushi bar and robatayaki below. During the day DK welcomes early risers and adventurous lunch goers. Inspired by folklore and scrimshaw Double Knot’s underground izakaya transports you from the buzzing commotion of brewed coffee and banh mi.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Sets up assigned station to prepare for service.
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.

Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
PRIOR EXPERIENCE MAKING SUSHI IS REQUIRED
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredients

 

For more information on Double Knot, please visit www.doubleknotphilly.com
For more information on the Schulson Collective, please visit www.michaelschulson.com
",Required Years of Experience3 years,"Compensation DetailsCompensation: Salary (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Potential Bonuses, Dining Discounts",,False,True
"https://culinaryagents.com/jobs/458429-Line-Cook-%2528Daytime-Hours%2529
",Samuels,,Line Cook (Daytime Hours),Full Time • Hourly ($16.00 - $23.00),"Job DetailsJob Details

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Sets up assigned station to prepare for service.
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.
May be assigned as Garde Manger, Pastry Cook or Butcher.

 Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredients

For more information email [email protected]
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($16.00 - $23.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses",,True,False
"https://culinaryagents.com/jobs/458421-Butcher
",Laser Wolf,,Butcher,Full Time • Hourly ($15.00 - $17.00),"Job DetailsLooking for a butcher 8am-4pm 5 days a week. Fabricating meat, fish, and vegetable skewers at laser wolf! Come be a part of our prep team preparing some of the best food in Philadelphia!! ",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($15.00 - $17.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Dining Discounts, Wellness Program",,False,True
"https://culinaryagents.com/jobs/458411-Line-Cook
",Continental Mid-town,,Line Cook,Full Time • Hourly (Based on Experience),"Job DetailsThree stories of fun await you at the Continental Mid-town, affiliated with STARR Restaurants. Whether you’re relaxing in the lounge, swinging in a basket chair on the jet-set mezzanine or taking in the night on the airy rooftop patio, it’s a total reprieve from the expected. The mouth-watering menu features bold and eclectic flavors, from signature jumbo lump crab pad thai and Szechuan shoestring fries to playful spins like cheesesteak spring rolls and French onion soup dumplings. Expertly mixed pop and retro cocktails ensure there’s something for everyone to sip on, no matter the occasion.We are seeking electric Line Cooks to join the team!
We Offer: An opportunity for career advancement and professional growth.                                                                        Qualified candidates will have:

A minimum of 1-2 years of experience as a Line Cook working in a well-rated restaurant
Strong knife skills with ability to execute dishes consistently and effectively.
Experience with classic cooking techniques, sauces, and preparations
Preferred knowledge in multiple different cuisines along with a keen interest in menu testing and combining the flavors of multiple cultures
Culinary degree is a plus
Full Time availability


Continental Mid-town is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Commuter Benefits, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458405-Lead-HostHostess
",Alpen Rose,,Lead Host/Hostess,Full/Part Time • Hourly ($14.00 - $20.00),"Job Details
Award-winning restaurant empire the Schulson Collective is proud to present Alpen Rose, an intimate steak boutique specializing in dry-aged meats, amazing wine and spirits, and personalized service.
We are currently seeking top-notch hosts and hostesses with a passion for service for this amazing opportunity.  Ideal candidates pride themselves on going above and beyond guest expectations to provide an exceptional experience.  Attention to detail and ability to read guests is an absolute must.  Prior experience, specifically in fine dining, required.
Summary/Objective  As the first team member our guests encounter when entering the building, our Hosts are essential to a positive guest experience.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Responsible for greeting incoming and departing guests.
Answers incoming calls to the restaurant and provides appropriate service.
Manages the flow of guests into the dining and bar areas, provides accurate wait times to incoming guests, if appropriate.
Demonstrates problem resolution with customer relations and escalates communication to Management as needed.
Works as a team with other Hosts, Servers, Bartenders, and support staff to ensure Schulson Collective steps of service are met at all times.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Performs other duties as assigned.

Required Education and Experience

Prior knowledge/use of Resy preferred.
Minimum one (1) to two (2) years prior experience in client-facing role.
Strengths must include multi-tasking, problem resolution, and customer relations.
Must have excellent written and verbal communication skills.
Must be a team player with a strong work ethic.
Exceptional hospitality/guest relations.
Must be available Evenings, preferably 5 days a week (Wednesday-Sunday)

 

For more information on Alpen Rose, please visit www.alpenrosephl.com
For more information on the Schulson Collective, please visit www.michaelschulson.com

",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly ($14.00 - $20.00),,False,False
"https://culinaryagents.com/jobs/458404-Brunch-Cook
",Via Locusta,,Brunch Cook,Full Time • Hourly ($16.00 - $20.00),"Job DetailsMust have Friday-Sunday Availablity! Available for full/part time hours.Job Duties

Sets up assigned station to prepare for service.
Maintains cleanliness and mis en place of station throughout service.
Responsible for proper preparation of food items on assigned station(s).
Responsible for identifying items prepared for guests with allergies and dietary restrictions.
Works as a team with other Line Cooks, Prep Cooks, Dishwashers and FOH & BOH Management teams.
Ensures Schulson Collective steps of service are met at all times.
Notifies Chefs of any lags on items from assigned station(s).
Creates memorable experience to build repeat business.
May be assigned as Garde Manger, Pastry Cook or Butcher.

Physical Demands
The employee must occasionally lift and/or move up to 50 pounds and occasionally push and/or pull up to 75 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

High school diploma preferred.
Minimum one (1) to two (2) prior experience in high volume, fine-casual or fine-dining environments.
Must have excellent knife skills.
Must be able to work well under pressure.
Must be able to efficiently work as a team and assist co-workers when needed.
Passion for high-quality ingredients.
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($16.00 - $20.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses",,True,False
