listing_url,business_name,location,role_name,job_compensation1,job_details,job_requirements,comp_details,required_skills,great_fit_benefits_no_retirement,bad_fit_has_retirement
"https://culinaryagents.com/jobs/456070-Pastry-Cook
",Breadblok,,Pastry Cook,Full Time • Hourly ($26.00 - $28.00),"Job Details
Why You Should Join Us
A career with us means working alongside and learning from world-renowned French Chefs and top talent, with the common goal of revamping the gluten-free industry, one batch at a time. At Breadblok we push the boundaries of cooking and baking by perfecting the most challenging of recipes – items such as croissants, eclairs, brioche, and many more French staples. Ample workspace is provided in our expansive 7,000 sq foot commissary that houses several rooms designated for each craft, all stocked with state-of-the-art equipment.
Breadblok is growing fast and has plans to QUADRUPLE in size this year, with the addition of several new stores supported by a high demand of devoted customers. Throughout our expansion we have made the growth of our hardworking employees a priority. Breadblok is more than just a job, our company offers a career path where every employee makes a daily impact and is developed to their fullest potential.
Get Inspired by Our Work

YouTube: https://youtu.be/o5BmMOVjzgE
Instagram: https://www.instagram.com/breadblok/?hl=en
TikTok: https://www.tiktok.com/@breadblok

Benefits

Competitive Pay
Opportunity to grow within the company.
Free work shoes on every Work Anniversary.
Comprehensive Health, Dental and Vision Coverage for eligible full-time employees after 30 days.
Employee discounts on hotels, restaurants, flights, and much more!
Internal discounts on all products.

We focus on the Employee Experience by providing

In-House Massages
Gourmet Coffee Trucks
Food Vendors
Sound Bath/Yoga Sessions
Free Meals on Friday
Employee of the Month Awards
Birthday Give Aways
And much more!

Desired Characteristics for our Future Pastry Cook

2 + years of experience in all things pastry
Passionate about all things pastry and our products.
An avid and fast learner.
Able to work well in a team, as well as independently.
Commitment to perfection. Must produce top-quality, artisan products every single time!
Meticulous in terms of maintaining a clean and efficient work environment.
Reliable, timely, and trustworthy.
Creative; we love ideas for new products!
Friendly, energetic, and personable demeanor.
Candidates must have a Food Handler’s certificate.
Willing to go the extra mile.

More About Us – The Breadblok Story!
Breadblok is a gluten-free bakery for everyone. We use only the finest, purest ingredients to make artisan breads and pastries that satisfy the needs of every health-conscious lifestyle. Most importantly, we do it without sacrificing taste. Everything we make is gluten-free, but you wouldn’t know it. The majority of our ingredients are 100-percent organic, and everything that comes out of our ovens is made with only the necessities, free of gums, soy, and refined sugars. As a bakery with generations of French Provencal influence, we’re dedicated to bringing our customers healthful indulgence of the utmost quality. People with dietary preferences love us, from gluten-free and paleo to vegan and beyond. But so does everybody else. Just the way it should be!
For more information, check us out on the Breadblok website at www.breadblok.com!
Breadblok is an equal opportunity employer that is committed to diversity and inclusion in the workplace. We are committed to providing equal employment opportunities to all employees and applicants without regard to race, religion, color, sex (including childbirth, breast feeding and related medical conditions), gender, gender identity or expression, sexual orientation, national origin, ancestry, citizenship status, uniform service member and veteran status, marital status, pregnancy, age, protected medical condition, genetic information, disability, or any other protected status in accordance with all applicable federal, state and local laws.
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($26.00 - $28.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Dining Discounts",,False,True
"https://culinaryagents.com/jobs/456047-Host
",Za Za Zá,,Host,Full/Part Time • Hourly ($17.00 - $19.00) plus tips,"Job Details
Za Za Zá is opening in Frogtown neighborhood, and we’re looking for experienced hosts to join our team!

Responsibilities:

Use Resy to manage reservations
Meet and greet guests in an accommodating and friendly manner, as well as thanking all guests leaving the restaurant
Understanding the flow of reservations/large group dining/private events to maximize the reservation book and accommodate walk-ins and last-minute seating requests 
Understand the timing of service and how to read tables in order to accurately quote wait times for walk in guests 
Understand reservations system and waitlist to ensure reservations are prioritized and seated in a timely manner
Accurately identify VIPs and regulars and understand how to communicate those guests to the dining room staff
Escorting guests into the dining room, ensuring cleanliness and accuracy of table set-up while doing so
Assisting with re-setting the dining room as necessary in order to seat guests in a timely manner (this includes assisting with table adjustments are party sizes change) 
Maintain friendly phone/email communication for guests seeking reservations and asking questions
Maintain professional appearance and friendly attitude at all times
Knowledge of Za Za Za and company FAQs for in-house guests and phone calls
Reservation and table upkeep in Resy


Requirements:

Restaurant experience
Host experience
Resy (or similar platform) experience
Ability for stand for entirety of shift (5-8 hours)


This job description is not an exclusive list of all functions of the role. Other tasks may be asked to be performed as needed in the best interest of the business.
",Required Years of Experience3 years,"Compensation DetailsCompensation: Hourly ($17.00 - $19.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, 401k, Dining Discounts",,False,True
"https://culinaryagents.com/jobs/456033-Server
",Mosaic Hollywood,,Server,Full/Part Time • Hourly ($16.54),"Job DetailsThe Delhine is looking for experienced Servers to join our team! Pay Rate: $16.54
Responsibilities

Hospitably greet, prepare and serve drinks to guests according to HEI Hotels and Resorts beverage service standards. Abide by all State, Federal and Corporate requirements pertaining to serving alcoholic beverages.
Prepare station for readiness prior to opening and closing of each shift.
Follow all cash handling and bank operating procedures as outlined by HEI Hotels and Resorts.
Perform all side work duties according to side work schedules.
Comply with attendance rules and be available to work on a regular basis.
Perform any other job related duties as assigned.

Qualifications

At least 2 years experience as a server 
Ability to use point of service computer.
Full knowledge of state liquor laws.
Ability to transport large trays weighing up to 30lbs
Effective verbal and written communication skills. Ability to adapt communication style to suit different audiences, such as effectively communicating with supervisors, coworkers, public etc.

Schedule:

Weekdays
Night shift
Day Shift
Weekends
Holidays


Benefits:
HEI Hotels and Resorts is committed to providing a comprehensive benefit program that offers you choices for your physical, mental and financial wellness, creating value in your most important investment - you!",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly ($16.54),,False,False
"https://culinaryagents.com/jobs/456008-Busser
",Mosaic Hollywood,,Busser,Full Time • Hourly ($16.90),"Job DetailsThe Delphine is seeking an experienced Busser!!Pay Rate: $16.90/hrResponsibilities:

Quickly clear dirty table settings and prepare table for resetting. Promptly and consistently reset all service ware.
Maintain stock and cleanliness of stations for all meal periods with necessary equipment including silverware, linen and condiments.
Serve guests with beverages, breads and butter to begin their dining experience and replenish as necessary.
Transport all dirty tableware from dining room to dishwashing area for proper cleaning. Comply with attendance rules and be available to work on a regular basis.
Perform any other job related duties as assigned.

Qualifications:

Knowledge of the appropriate table settings and service ware.
Atleast one year experince as a busser
Ability to grasp, lift and/or carry, or otherwise, transport up to 50 lbs with or without reasonable accommodations.
Ability to move or push goods on a hand cart/truck weighing a maximum of 1 50 lbs with or without reasonable accommodations.

 Benefits:
HEI Hotels and Resorts is committed to providing a comprehensive benefit program that offers you choices for your physical, mental and financial wellness, creating value in your most important investment - you!
Schedule:

Weekdays
Night shift
Day Shift
Weekends
Holidays
",Required Years of Experience1 year,Compensation DetailsCompensation: Hourly ($16.90),,False,False
"https://culinaryagents.com/jobs/455869-Host
",Mosaic Hollywood,,Host,Full/Part Time • Hourly ($16.04),"Job DetailsWe are seeking an experienced host - come join our team at the Delphine!!Pay Rate: $16.04Essential Job Function:
Responsible for greeting guests at the door, seats and presents clean menus to guests in a friendly, professional and quick manner.
Responsibilities:

Greets and seats guests, presents menus to guests, informs them of specials
Treats all guests in a manner to ensure their complete satisfaction. Always strives to exceed guests' expectations
Takes names on a waiting list
Clear view and understanding of running the floor
Takes guest information and quotes wait times to guests accurately when tables are not immediately available
Cleans, organizes and stocks menus at the host area
Answers phone and answers questions concerning the menu, restaurant, and reservation inquiries
Interacts with guests as they arrive and as they leave the restaurant to ensure positive dining experience
Fills to-go orders, if applicable
Maintains restrooms throughout shift
Sweeps foyer and front entrance area frequently
Maintain specific side-work and ensure the total cleanliness and smooth operation of the restaurant
Report to work in a neat and clean uniform; well-groomed hair and personal hygiene are essential
Talking to customers about menu to keep engaged and enjoying themselves


Experience:

High school diploma
1+ year experience working in a high volume restaurant
Experience working with an online reservation system
Strong customer service and interpersonal communications skills required
High level of reliability
Must be able to stand for an 8-hour shift

Schedule:

Weekdays
Night shift
Day Shift
Weekends
Holidays

Benefits:HEI Hotels and Resorts is committed to providing a comprehensive benefit programs that offers you choices for your physical, mental and financial wellness, creating value in your most important.",Required Years of Experience1 year,Compensation DetailsCompensation: Hourly ($16.04),,False,False
"https://culinaryagents.com/jobs/455957-Restaurant-Host---Bazille---Thousand-Oaks
",Nordstrom - Thousand Oaks,,Restaurant Host - Bazille - Thousand Oaks,Full/Part Time • Salary/Hourly ($17.80 - $18.50),"Job DetailsJob DescriptionThe ideal host/hostess is self-motivated, friendly and committed to providing outstanding customer service every day.A day in the life…Greet and seat customers quickly and in a professional mannerShare your knowledge and enthusiasm about the restaurant's menu and products with customersAssist with new employee training by positively reinforcing successful performance and offer assistance as neededSupport other areas of the restaurant as requested, such as answering telephones, completing financial transactions, stock work, cleanup and documentationThe hours and schedule for this position will vary by week depending on business needsYou own this if you have…The ability to communicate clearly and professionally with customers and coworkersThrived in a fast-paced environmentThe ability to work a flexible scheduleA food handler’s card where required by local and state regulations1+ year experience in food service/hospitality (preferred)We’ve got you covered…Our employees are our most important asset and that’s reflected in our benefits. Nordstrom is proud to offer a variety of benefits to support employees and their families, including:Medical/Vision, Dental, Retirement and Paid Time AwayLife Insurance and DisabilityMerchandise Discount and EAP ResourcesA few more important points...The job posting highlights the most critical responsibilities and requirements of the job. It’s not all-inclusive. There may be additional duties, responsibilities and qualifications for this job.Nordstrom will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.Applicants with disabilities who require assistance or accommodation should contact the nearest Nordstrom location, which can be identified at www.nordstrom.com. © 2022 Nordstrom, Inc  Current Nordstrom employees: To apply, log into Workday, click the Careers button and then click Find Jobs.Pay Range DetailsThe pay range(s) below are provided in compliance with state specific laws. Pay ranges may be different in other locations.California: $17.80-$18.50 hourly",Required Years of Experience1 year,Compensation DetailsCompensation: Salary/Hourly ($17.80 - $18.50),,False,False
"https://culinaryagents.com/jobs/455909-Line-Cook%252C-LAX-Airport
",LAX Airport - Delaware North,,"Line Cook, LAX Airport",Full Time • Salary ($19.75),"Job DetailsThe Opportunity Delaware North Travel and Hospitality is hiring a full-time Line Cook to join our team at LAX Airport in Los Angeles, California. As a Line Cook, you will be responsible for food preparation and assembling dishes according to recipes and Chef specifications.Minimum pay rate: $19.75 / hourInformation on our comprehensive benefits package can be found at https://careers.delawarenorth.com/whatweoffer.At Delaware North, we care about our associates’ professional and personal wellbeing. We have a comprehensive benefits program designed to give our associates the comfort, safety, and stability they need to deliver exceptional service to our guests. All associates are eligible for benefits including weekly pay, employee assistance program, training and development, employee discounts, and flexible work schedules. Medical, dental, and vision insurance, 401(k) with company match, paid vacation and holidays, and tuition reimbursement are available for eligible associates.Responsibilities 
Follow assignments for opening and closing procedures, as well as food production.
Prepare food and beverage products following recipe guidelines, using proper preparation techniques, and sanitation guidelines.
Set up and operation of kitchen equipment.
Clean equipment properly according to correct procedures.
Keep workstation clean, organized, sanitized, and sufficiently stocked.
Work cooperatively with co-workers and management.
Qualifications 
Attentive and detailed oriented.
Ability to read and understand recipes and food abbreviations.
Ability to work in a fast-paced environment with a high level of attention to detail.
Ability to follow procedures and take directions; work as a team player.
Basic math skills, with the ability to calculate and follow recipe measurements and proportions.
Physical Requirements 
Able to stand for long periods of time including bending, lifting, reaching, and stretching.
Able to lift 20 pounds or more.
Ability to move rapidly and coordinate multiple orders.
Exposed to variable temperatures.
Who We Are Providing hospitality services since 1995, Delaware North serves travelers at Los Angeles International Airport. An array of local favorites, including the award-winning Original Farmers Market and Earth Bar, national brands such as Wolfgang Puck’s WPizza, Habit Burger, Wahoo’s Tacos, and Donburi, give travelers plenty of options at one of the United States’ busiest airports.At Delaware North, you’ll love where you work, who you work with, and how your day unfolds. Whether it’s in sporting venues, casinos, airports, national parks, iconic hotels, or premier restaurants, there’s no telling where your career can ultimately take you. We empower you to do great work in a company with 100 years of success, stability and growth. If you have drive and enjoy the thrill of making things happen - share our vision and grow with us.Delaware North Companies, Incorporated and its subsidiaries consider applicants for all positions without regard to race, color, religion, creed, gender, national origin, age, disability, marital or veteran status, sexual orientation, or any other legally protected status. Delaware North is an equal opportunity employer.",Required Years of Experience1 year,Compensation DetailsCompensation: Salary ($19.75),,False,False
"https://culinaryagents.com/jobs/455894-Culinary-Instructor
",Violet Los Angeles,,Culinary Instructor,Part Time • Hourly ($20.00 - $25.00) plus tips,"Job Details
We are looking for talented chefs skilled at teaching classes and leading cooking/baking demonstrations for private groups of 10+ guests. 
 
Our cooking classes combine chef-led demonstrations, hands-on activities, and full meal service. Catering experience is preferred but not required.
 
In addition to cooking/baking classes, we host private events and corporate team-building experiences. Our chefs must be able to be hosts, teachers, and cooking experts at the same time. 
 
We are currently looking for chefs who excel in the following:

Traditional French Cuisine
Baking & Pastry
Sushi 

 
If this sounds like you, please send us your resumé.
 
We host events weekly. There will be opportunities to teach multiple classes per month. This is a great opportunity for candidates looking for additional revenue but not full or part-time work. 
 
PAY: Competitive hourly + Gratuity for each event
 
 
About us:
Violet Cooking School is a creative culinary destination for all ages and abilities. Our beautiful Viking kitchen hosts fun and enriching classes, private events, and team-building experiences taught by professional chefs. We’re proud to be Westwood’s premier destination for food enthusiasts and those ready to hone their skills in the kitchen.
",Required Years of Experience2 years,"Compensation DetailsCompensation: Hourly ($20.00 - $25.00) plus tipsBenefits & Perks: Dining Discounts, substantial share of service charges and gratuities",Required Skills,True,False
"https://culinaryagents.com/jobs/455892-Executive-Chef
",NOVIKOV Italian Restaurant,,Executive Chef,Full Time • Salary ($130k - $150k),"Job DetailsNOVIKOV - Italian Restaurant is opening on Canon Drive, Beverly HillsWe are looking for an exceptional Executive Chef with 5+ years of experience in Italian Cuisine.World known restaurant group is looking for an outstanding Executive Chef, for their new and exciting restaurant opening, located in the heart of Beverly Hills on Cannon Drive.The Executive Chef will guide the culinary program and kitchen operation procedures. Including management of all kitchen personnel and associated duties.Must actively enbody, inspire and teach.If you are passionate cook, persistent and commited to excellence, we would love to hear more from you. Michelin/James Beard/AAA Restaurant experience is required.Knowledge and Experience in Italian cuisine is required. Able to spend 4 - 6 weeks at Novikov London prior to opening.",Required Years of Experience5 years,"Compensation DetailsCompensation: Salary ($130,000.00 - $150,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/455893-Host
",Chulita,,Host,Full Time • Hourly ($16.00 - $18.00) plus tips,Job DetailsCHULITA restaurant is looking for evening host as well as weekend day brunch positions. The position is hourly plus tips. The shifts are 5-6 hours in length and day and night positions are available. Please have at least 6 months of experience and experience with Resy or a  reservation software platform. This position is located in Venice Beach and includes weekend availability. ,Required Years of Experience1 year,Compensation DetailsCompensation: Hourly ($16.00 - $18.00) plus tips,,False,False
"https://culinaryagents.com/jobs/455884-Floor-Manager
",71Above,,Floor Manager,Full Time • Salary ($70k - $76k),"Job Details71Above is seeking an experienced, passionate, hospitality minded floor manager for it's fine dining establishment. This position requires a serious, career minded hospitality professional who is looking to advance their skill set and exposure. Candidates must have minimum 2 years of fine dining experience, level 1 wine knowledge and acute Staff/Guest hospitality skills.
 

GENERAL DESCRIPTION: 
Coordinate daily, weekly, monthly front-of-the-house operations while maintaining our high service and hospitality standards. Secondary duties include assisting other departments to support the team and ensure guest satisfaction. Execute and maintain all duties associated with the floor manager position to support the success of the restaurant and staff.
Essential Functions: The following requirements may be shared with another Manager, however, every Manager must obtain the necessary skills and have the ability to complete each of the following tasks. These requirements/functions may change over the course of employment.

Perform daily accounting and office management in accordance with company standards for accuracy, thoroughness and timeliness. These functions include daily reconciliation of previous day's receipts, preparation of reports for CEO and General Manager. Office management including staff scheduling, reservation system management, answering the telephone, coordinating guest reservations, daily banking, and maintaining office organization.
Fulfill Human Resources management responsibilities, including new hire processing, maintenance of complete and accurate employee personnel files, progressive counseling and documentation.
Develop and demonstrate an understanding of company standards in the areas of cost and quality controls as well as company values. Support management team and assist with execution of all 71Above initiatives and policies. Ensure adherence to all operational standards and policies.
Serve as maitre d’ to meet or exceed each customer’s expectation. Maintain standards for food, beverage, service and atmosphere while building positive customer relations. A minimum of five shifts or meal periods per week is required. Execute mandatory table visits.
Serve as a role model and provide accessibility to staff while developing leadership and motivational skills. Exhibit efficiency in completing job requirements through working with a sense of urgency and consolidating tasks.
Ensure the security and safety of guests and employees through pro-actively managing sanitation, maintenance, security and prevention of injury from accidents.
Assist with food, beverage and operating supply purchasing, receiving, storage, and inventory management when needed. Perform mid-month and/or end-of-month inventory counts if necessary.
Demonstrate management and leadership ability by building effective relationships with customers, supervisors, staff, and purveyors.
Provide assistance to the Executive Chef to ensure the highest quality foods and related supplies are purchased and properly received, stored, and accounted for.
Work with the General Manager to develop an in-depth understanding of the restaurant’s monthly profit and loss statement, balance sheet, cash management, capital expenditures and budgeting.
Follow proper procedures and guidelines for opening and closing the restaurant.
Be a positive role model for all staff and departments.
Be highly attuned to the local economic and competitive environment.
Obtain and maintain current ServSafe and California food service management certifications.
Spend whatever time is necessary, in the restaurant, to achieve your goals and owner’s expectations.
Manage and monitor declining budgets.
Participate in pre shift meetings and line checks for all scheduled shifts

",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary ($70,000.00 - $76,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Paid Time Off, 401k, Potential Bonuses, Dining Discounts",Required Skills,False,True
"https://culinaryagents.com/jobs/455874-Pastry-Assistant
",Gwen Restaurant,,Pastry Assistant,Full/Part Time • Hourly ($17.00 - $20.00) plus tips,"Job DetailsPastry Line Cook for Curtis Stone's Michelin Stared Gwen restaurant in Hollywood.  We are looking for talented Pastry Line cooks to join the team and further their experience.  We maintain a fine dining standard.  Candidates should have a strong work ethic and consider hospitality their career.  Opportunities for growth available within the company.The Pastry Line Cook's responsibilities are to set up and prepare quality products in all areas of the Pastry department.  Understanding and maintaining all standard pastry recipes.  Assisting in producing and plating pastries and desserts.Requirements:Formal pastry arts education or commesurate experience preffered.  Knowledge of pastry preparation, presentation and quality control. Able to follow instructions as a member of the teamAble to participate as a collaborate member of the teamReliable, hardworking, proactive & organizedAbility to priortize tasks and adapt to ever evolving situationsAble to work independently, without constant supervisionFlexible schedule, able to work nights, weekends, and some holidays",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($17.00 - $20.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/455863-Sous-Chef
",Yangban Society,,Sous Chef,Full Time • Salary ($65k - $75k),"Job DetailsChefs Katianna and John Hong are looking for motivated and enthusiastic individuals that are interested in supporting a focused and quality-driven food, beverage, and service operation in a dynamic chef-driven restaurant in the Arts District of Los Angeles.
If you are driven and want to work with a team.  This is it!  Check out our team environment on our Instagram @yangbanla
Duties & Responsibilities:

Understand completely all policies, procedures, standards, specifications, guidelines and training programs.
Ensure that all guests feel welcome and are given responsive, friendly and courteous service at all times.
Ensure that all food and products are consistently prepared and served according to the restaurant’s recipes, portioning, cooking and serving standards.
Achieve company objectives in sales, service, quality, appearance of facility and sanitation and cleanliness through training of employees and creating a positive, productive working environment.
Control cash and other receipts by adhering to cash handling and reconciliation procedures in accordance with restaurant policies and procedures.
Make employment and termination decisions consistent with General Manager’s guidelines for approval or review.
Fill in where needed to ensure that the guest service standards are met and that the operations are run efficiently.
Continually strive to develop your staff in all areas of managerial and professional development.
Prepare all required paperwork, including forms, reports and schedules in an organized and timely manner.
Ensure that all equipment is kept clean and kept in excellent working condition through personal inspection and by following the restaurant’s preventative maintenance programs.
Ensure that all products are received in correct unit count and condition. Deliveries are performed in accordance with the restaurant’s receiving policies and procedures.
Oversee and ensure that restaurant policies on employee performance appraisals are followed and completed on a timely basis.
Schedule labor as required by anticipating business activity while ensuring that all positions are staffed as needed and labor cost goals are met.
Be knowledgeable of restaurant policies regarding personnel and administer prompt, fair and consistent corrective action for any and all violations of company policies, rules and procedures.
Fully understand and comply with all federal, state, county and municipal regulations that pertain to health, safety and labor requirements of the restaurant, employees and guests
",Required Years of Experience0-1 years,"Compensation DetailsCompensation: Salary ($65,000.00 - $75,000.00)Benefits & Perks: Health Insurance, Dental Insurance",,True,False
"https://culinaryagents.com/jobs/455865-Manager
",Yangban Society,,Manager,Full Time • Salary ($90k - $100k),"Job DetailsSUMMARY OF POSITION: 
Do you want to be apart of something awesome... 
These are the people to work with.  Acclaimed Chefs @katiannahong & John Hong have their Korean American Restaurant in the Arts District.  You make great wages, you get benefits, you are appreciated. 
WHO WE ARE AND WHAT WE DO:
CHEFS

Kat is from upstate New York and John from Chicago. They have worked for acclaimed chefs Grant Achatz, Christopher Kostow, Josiah Citrin… to name a few.  Chef Kat was named Food & Wine’s Best New Chef.  From high end fine dining to casual affair, they pride themselves on executing to the highest standards with unique & quality ingredients

THE RESTAURANT

Reviewed by Bill Addison, LA Times, ""Yangban is  the next Arts District Big Hit!"" Located next to Bestia, the Yangban team worked closely with the local Asian community to bring this shared vision for Yangban Society to life. Together, we hope the space & patio off South Santa Fe Avenue to be a fun and dynamic hub for casual lunches, late nights, and quick stops for eclectic provisions.

FOOD STANDARDS 

Thje food is Modern American-Korean and is constantly evolving.
We hold 3 Star Michelin standards but execute in a casual environment. You will hone your skills, learn of new ingredients, and work in a state-of-the-art kitchen.

EXPECTED BEHAVIORS:

We are a professional environment that thrives on collaboration and accountability.

 
*More detail job descriptions provided upon request",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary ($90,000.00 - $100,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/455861-Bartender
",Camphor ,,Bartender,Full/Part Time • Hourly ($16.04) plus tips,"Job Details
CAMPHOR is a modern bistro located in DTLA’s bustling Arts District led by Co-Executive Chefs Max Boonthanakit and Lijo George.
Camphor is all about easy & relaxed eating, and letting classic French flavors & culinary techniques do the talking. With a menu replete with personal nods to both chefs’ global upbringing, expect a mix of refreshing, refined, yet light fare in a relaxed convivial setting that harkens back to the basics with a shareable feast of small plates, alongside a vast selection of curated wines and curated cocktails to pair. We are seeking a BARTENDER to join our SERVICE TEAM!


Spirit & Wine knowledge
Knowledge of mixology for traditional and creative cocktails
Understanding of unique and complementary flavor pairings
Impeccable customer service and social perceptiveness
Ability to evaluate customer satisfaction and responsiveness
Ability to enforce company policies regarding the consumption of alcohol
Accountability in maintaining inventory and processing payments
",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly ($16.04) plus tipsBenefits & Perks: Dining Discounts,Required Skills,True,False
"https://culinaryagents.com/jobs/455859-Line-Cook
",Camphor ,,Line Cook,Full Time • Hourly ($18.00 - $22.00) plus tips,"Job DetailsCAMPHOR is a modern bistro located in DTLA’s bustling Arts District led by Co-Executive Chefs Max Boonthanakit and Lijo George.
Camphor is all about easy & relaxed eating, and letting classic French flavors & culinary techniques do the talking. With a menu replete with personal nods to both chefs’ global upbringing, expect a mix of refreshing, refined, yet light fare in a relaxed convivial setting that harkens back to the basics with a shareable feast of small plates, alongside a vast selection of curated wines and curated cocktails to pair. 
We are looking AM/PM Cooks and Chefs in various levels to join our team that is committed to being part of an amazing experience.  

What We Expect From You

Must be flexible and be able to adjust to the changing needs of the restaurant
Setup and stock station 
Prepare food for service
Excellent knife skills
Ensure food prepped on time and with attention to detail
Comply with sanitation regulations and safety standards
Be considerate and willing to help out fellow team members
Must be able to work with a sense of urgency and maintain composure during working hours

What You Need to Bring 

Provide a Food Handlers certificate
A minimum of 2 years in a restaurant
Be able to communicate clearly and effectively
2 forms of ID 
Vaccination card
",Required Years of Experience3 years,Compensation DetailsCompensation: Hourly ($18.00 - $22.00) plus tipsBenefits & Perks: Dining Discounts,Required Skills,True,False
"https://culinaryagents.com/jobs/455858-Assistant-Restaurant-Manager
",Saltie Girl,,Assistant Restaurant Manager,Full Time • Salary ($65k - $85k),"Job Details
Saltie Girl LA is seeking a FOH Manager to join our west coast team! Saltie Girl is known for its seafood towers, lobster rolls, and vast tinned fish collection. A qualified candidate needs to be enthusiastic, organized, have several years of managing experience, and most importantly possess a passion for hospitality. Responsibilities include scheduling and training staff, and managing beverage costs, keeping labor costs in order, and running the floor. Our goal is to provide such an amazing experience for our guests that they have no choice but to return. We look forward to adding an incredible professional to the team as we grow our brand in LA.
 
",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary ($65,000.00 - $85,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off",Required Skills,True,False
"https://culinaryagents.com/jobs/455829-Job-Fair
",Angler LA,,Job Fair,Full Time • Hourly ($22.00 - $24.00) plus tips,"Job DetailsPlease join us for our Job Fair! We are currently seeking Line Cooks/Prep Cooks/Commis/CDP'sDate: Thursday, March 2ndTime: 9:30am-5pmLocation: Angler Restaurant-The Beverly Center 8500 Beverly Blvd, Suite 117, Los Angeles.Please bring your resume and come dressed to impress. If you can not attending the hiring event, please send your resume to [email protected]",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($22.00 - $24.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/455826-Bartender
",Birdcage,,Bartender,Full/Part Time • Hourly ($16.04) plus tips,"Job Details
Located on the famous corner of Hollywood Blvd & Vine, right on the Hollywood Walk of Fame and next door to the historic Pantages Theater, our new restaurant is looking for high-energy bartenders!We’re looking for an outstanding bartender that will elevate the guest experience and build lasting relationships with our patrons. One who is equally passionate about our carefully crafted items, and enthusiastically promotes our products to the guests.
Job Summary:
Our bartenders are responsible for providing friendly, responsive service to create an exceptional dining experience for all of our guests.
Must be engaged, and provide prompt, courteous and efficient food and beverage service where attention to detail is key. As a primary point of contact for guest interactions, you will be responsible for selling and serving food and beverages using knowledge, hospitality, and service skills.

Take food and beverage orders from guests, enter orders in POS system
Ensure that all orders are accurate and delivered in a timely manner
Confirm orders with the chefs and servers whenever a clarification is requested
Offer suggestions by using suggestive selling techniques (daily specials, cocktails, appetizers, entrees, desserts, and after dinner beverages)
Perform side work at the start and end of each shift as required
Maintain cleanliness and condition of the work areas and equipment.
Implement steps of service for guests consistently
Ensure guests are satisfied with the food and service, respond promptly and courteously to any requests
Prepare final bill, present check to guest, accept payment, process credit card charges or make change (if applicable).
Be ready and willing to assist fellow bartenders as situations arise.
Performs other job-related duties as assigned

Required Experience:

Minimum 2 years fine dining food and beverage bartender experience
Previous POS system experience
Must have excellent knowledge of fine dining room and service procedures and functions
Be able to work in a standing position for long periods of time
Open availability; must be able to work evenings, weekends and holidays

Knowledge, Skills, & Abilities:

Possess strong organizational and multi-tasking skills
Ability to work well under pressure in a fast-paced environment
Outstanding guest services skills
Be able to communicate clearly and effectively (verbal & written)
Possess basic math skills and ability to handle money and operate a cash register and POS system
Professional presentation and positive attitude

",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly ($16.04) plus tipsBenefits & Perks: Dining Discounts,,True,False
"https://culinaryagents.com/jobs/455825-Captain
",Angler LA,,Captain,Full Time • Hourly ($16.04) plus tips,"Job Details
Angler is a sea-life focused restaurant from Chef Joshua Skenes and Saison Hospitality. We work with a small group of fishermen, hunters, gatherers, ranchers, and farmers to find the highest quality products in local existence. All of the cooking revolves around an open wood fire and a fireplace designed for Chef Skenes's unique methodology, techniques, and tools for extracting the best tastes in our products.
We are currently building a team of individuals focused on genuine hospitality and teamwork for our Los Angeles location. Learn more at our websites and see what people are saying in the articles included in our profile.If you are passionate, persistent and committed to excellence, please submit your resume and more about why you are applying in the Cover Letter. A minimum of two years of experience is required, with preference given to those with experience in a fine dining environment.We offer competitive wages, medical benefits, company dining discounts, and opportunity for advancement. Saison Hospitality is an Equal Opportunity Employer.",Required Years of Experience2 years,Compensation DetailsCompensation: Hourly ($16.04) plus tips,,False,False
